"@Fabianadelosa10","2018-05-20 23:34:41","Y la #PlazaDeBolivar se llenó con más de 70 mil para apoyar campaña presidencial de @German_Vargas @MejorVargasLle @JULIOC_ACOSTA @RolandoGonGa https://t.co/YQ5aJ1SdBt"
"@AngelDazaC","2018-05-20 23:34:42","“Que lo escuche y lo sepa toda Colombia: la seguridad de este país estará en muy buenas manos con @German_Vargas y @PinzonBueno.” #VargasLlerasPresidente #YoVotoVargasLleras https://t.co/kef8eVDETD"
"@JuliMarGar","2018-05-20 23:34:44","A qué “plaga” se refiere @German_Vargas.   Un candidato que se refiere así de los colombianos no merece ser Presidente.  https://t.co/S8YiZcdy89"
"@FerchoMoreno_","2018-05-20 23:34:45","En el facebook de @German_Vargas dice: "Duélale a quien le duela voy a pasar a segunda vuelta y voy a ser presidente". Hoy en su cierre en medellín se refirió a @petrogustavo como "Plaga" y dijo q no iba a permitir q llegara a segunda. Huele fraude. #NoAlFraudeElectoral"
"@AngelDazaC","2018-05-20 23:34:46","Con tu voto el próximo domingo, frenaremos a Petro en primera y derrotaremos los extremos en segunda.  @German_Vargas @PinzonBueno #ElPresidenteQueNecesitamos 🇨🇴🇨🇴🇨🇴 #MejorVargasLleras https://t.co/nqjIxAi8FC"
"@RukissReyna","2018-05-20 23:34:48","@PamelaCortesF @MARIOVTNF @German_Vargas @PCambioRadical @petrogustavo @AlirioUribeMuoz @angelamrobledo @HOLLMANMORRIS @charry_manager @nicolaspetroB @IvanCepedaCast @ClaudiaLopez @JERobledo @intiasprilla Cómo quien dice ya somos Venezuela! 😥😥😥"
"@Saidmontealegre","2018-05-20 23:34:49","Esposa del contralor de Bogotá le hace campaña a @German_Vargas Lleras siendo funcionaria pública  #NoAlFraudeElectoral ¡Vamos salir de esa plaga! https://t.co/qNwWna8OKl"
"@LuisCar88177981","2018-05-20 23:34:49","@German_Vargas @elheraldoco Votemos por mejor Vargas Lleras, no permitamos volver al odio, al miedo, votemos por la paz votemos por la infraestructura votemos por Colombia."
"@rapj911","2018-05-20 23:34:51","DE NOBEL A NOBEL Ahí les mandan a decir a los que quieren robarse las elecciones @German_Vargas y Cía. De comprobarse que @JuanManSantos está comprometido en lo denunciado por @petrogustavo, podría perder el Premio Nobel https://t.co/vbmv4xeuuh"
"@AngelDazaC","2018-05-20 23:34:51","Nos deja ver hoy Bogotá la verdadera dimensión del apoyo con que cuenta @German_Vargas en la capital del país y le deja ver también a Colombia quien será el próximo Presidente. #HacerCumplirAvanzar #MejorVargasLleras https://t.co/mLKv4PAfdY"
"@12345dubalier","2018-05-20 23:34:51","Las vergonzosas declaraciones de @German_Vargas en Itagüí tratando de plaga a la Colombia Humana. Definitivamente es un patán de muy malas maneras. #PetroPresidente https://t.co/mTHbNnHfoZ"
"@bluesjar","2018-05-20 23:34:56","@MARIOVTNF @German_Vargas @PCambioRadical @petrogustavo @AlirioUribeMuoz @angelamrobledo @HOLLMANMORRIS @charry_manager @nicolaspetroB @IvanCepedaCast @ClaudiaLopez @JERobledo @intiasprilla Ahora entiendo las pancartas aclarando de parte de quien vienen.. Increíble. @petrogustavo https://t.co/MxnCjfaxz0"
"@gennysugu","2018-05-20 23:34:56","Que le pida Gustavo Petro el software a Maduro si es que no le merece confianza la institucionalidad colombiana. Que traiga los organismos internacionales que quiera, que igual será derrotado en las urnas el próximo 27 de mayo. @German_Vargas https://t.co/5vjv7XyNXW"
"@josecortiz","2018-05-20 23:34:59","Una multitud emocionada espera a nuestro próximo Presidente @German_Vargas en la Plaza de Bolívar. Bogotá y Colombia gritan #VargasLlerasPresidente #YoVotoVargasLleras https://t.co/uHuw6lm2lh"
"@axionp","2018-05-20 23:34:59","Las vergonzosas declaraciones de @German_Vargas en Itagüí tratando de plaga a la Colombia Humana. Definitivamente es un patán de muy malas maneras. #PetroPresidente https://t.co/mTHbNnHfoZ"
"@12345dubalier","2018-05-20 23:35:04","Las vergonzosas declaraciones de @German_Vargas en Itagüí tratando de plaga a la Colombia Humana. Definitivamente es un patán de muy malas maneras. #PetroPresidente https://t.co/mTHbNnHfoZ"
"@AndresGomez105","2018-05-20 23:35:04","La respuesta a cada encuesta es demostrar el amor de la ciudadanía, con humildad y amor derrotaremos la extrema izquierda @German_Vargas https://t.co/e78v0ScCk3"
"@wilberpreciado","2018-05-20 23:35:04","Así es la maquinaria que @German_Vargas está moviendo en #Cundinamarca, con ayuda de @JorgeEmilioRey para tratar de ganar en un departamento que se ha caracterizado por ser uribista.  https://t.co/7DuyqHNqaq"
"@Teachercol","2018-05-20 23:35:05","Las vergonzosas declaraciones de @German_Vargas en Itagüí tratando de plaga a la Colombia Humana. Definitivamente es un patán de muy malas maneras. #PetroPresidente https://t.co/mTHbNnHfoZ"
"@JosLuis66494688","2018-05-20 23:35:05","Señor @German_Vargas, a otros candidatos les va la gente a los eventos porque ven en ellos la mejor opción y asisten con pasión; a usted le va la gente amenazada y comprada, por eso no pasa de un dígito en las encuestas. Si gana, será dudosa su votación."
"@_Midnight_73","2018-05-20 23:35:05","A qué “plaga” se refiere @German_Vargas.   Un candidato que se refiere así de los colombianos no merece ser Presidente.  https://t.co/S8YiZcdy89"
"@RepJorgeTamayo","2018-05-20 23:35:07","Llenan la Plaza de Bolivar, el cariño, la alegría y los aplausos de los bogotanos que han venido a brindarle su apoyo a @German_Vargas. Le agradece hoy Germán a ellos y a todos los colombianos su voto de confianza. #YoVotoVargasLleras #MejorVargasYPinzón https://t.co/rqisalhXQQ"
"@MUCHABROCHA","2018-05-20 23:35:07","Así es la maquinaria que @German_Vargas está moviendo en #Cundinamarca, con ayuda de @JorgeEmilioRey para tratar de ganar en un departamento que se ha caracterizado por ser uribista.  https://t.co/7DuyqHNqaq"
"@FerchoMoreno_","2018-05-20 23:35:07","Esposa del contralor de Bogotá le hace campaña a @German_Vargas Lleras siendo funcionaria pública  #NoAlFraudeElectoral ¡Vamos salir de esa plaga! https://t.co/qNwWna8OKl"
"@josecortiz","2018-05-20 23:35:07","Nos deja ver hoy Bogotá la verdadera dimensión del apoyo con que cuenta @German_Vargas en la capital del país y le deja ver también a Colombia quien será el próximo Presidente. #HacerCumplirAvanzar #MejorVargasLleras https://t.co/mLKv4PAfdY"
"@jaimecabreramon","2018-05-20 23:35:09","La estrategia de @German_Vargas para mantenerse en el poder es: derrotar a Petro en la primera vuelta... cómo; no sé. Y luego en la segunda a Iván Duque... cómo; no sé. Uds saben que Santos hace "milagros"."
"@aupeguic","2018-05-20 23:35:11","La estrategia de @German_Vargas para mantenerse en el poder es: derrotar a Petro en la primera vuelta... cómo; no sé. Y luego en la segunda a Iván Duque... cómo; no sé. Uds saben que Santos hace "milagros"."
"@gennysugu","2018-05-20 23:35:17","Hay candidatos que están haciendo turismo, el país necesita a un presidente que conozca las entrañas del país, toda la patria, y usted @German_Vargas, es la persona que tiene ese conocimiento de Colombia.  #VargasLlerasPresidente"
"@josecortiz","2018-05-20 23:35:19","Y todavía hay personas que siguen creyendo en encuestas... en este momento Bogotá dice #MejorVargasLleras  El próximo Presidente de Colombia se llama @German_Vargas #MejorVargasLleras @Clemevargas @PinzonBueno @MejorVargasLle @AngelaMaria29 https://t.co/0biwjHU80L"
"@mdceron","2018-05-20 23:35:21","Nos quedan 7 días para salir a votar por el mejor candidato y por el mejor programa @German_Vargas #HacerCumplirAvanzar #MejorVargasLleras https://t.co/Gd5GH29boV"
"@bluesjar","2018-05-20 23:35:21","@PamelaCortesF @Ariasvilla @MARIOVTNF @German_Vargas @PCambioRadical @petrogustavo @AlirioUribeMuoz @angelamrobledo @HOLLMANMORRIS @charry_manager @nicolaspetroB @IvanCepedaCast @ClaudiaLopez @JERobledo @intiasprilla Bernabé? El que cascó a la esposa?"
"@YeisonHakoda","2018-05-20 23:35:22","@trinchera82 @YoAlejoV @German_Vargas La Silla Vacía en un reportaje mostró como funcionarios de al menos cinco gobernaciones estaban siendo presionados para llenar sus plazas y conseguir mínimo 50 votantes."
"@Saskly","2018-05-20 23:35:22","No caben más colombianos en la plaza de Bolívar, esperando ansiosos al único candidato que tiene el país en la cabeza @German_Vargas #VargasLlerasPresidente #YoVotoVargasLleras https://t.co/j9pmFz8vX0"
"@InesLuciaUhia","2018-05-20 23:35:24","#Entrevista "Es tan mala la demagogia de Petro como la inexperiencia de Duque": @German_Vargas https://t.co/FhCGs4C98l https://t.co/FnTC5PTaEf"
"@AngelDazaC","2018-05-20 23:35:25","¡Lleno total en la plaza de Bolívar! @German_Vargas expone los propósitos por los cuales Colombia merece un gerente con experiencia y responsabilidad. 27 programas reúnen el mejor plan de gobierno #MejorVargasLLeras @PCambioRadical @PinzonBueno @nicolasgarciab @AngelaMaria29 https://t.co/sEyNNlC9Gg"
"@alperezv","2018-05-20 23:35:25","El sr @German_Vargas no sólo encarna lo más ruin de la 'aristocracia' bogotana, sino lo más canalla de la clase política: sumar a su causa todas las mafias regionales, usar las instituciones para beneficio propio y asumir a la ciudadanía con asco y vergüenza. #NoAlFraudeElectoral"
"@falarconc","2018-05-20 23:35:26","Qué tal la porquería @German_Vargas "Le vamos a dar una pela a esa plaga" llevan 200 años tratando así a este pueblo desmemoriado. Sigan votando por los que riegan insecticida para acabar la plaga (pobres)"
"@PineresBibi","2018-05-20 23:35:27","Estamos listos esperando a @German_Vargas  En minutos empieza el cierre de esta campaña que va directo a segunda vuelta.  #YoVotoVargasLleras  #ElPresidenteQueNecesitamos #VargasLlerasPresidente  👇🏻 👇🏻 👇🏻 https://t.co/hFtKK6Ky18"
"@JaviGiraldoM","2018-05-20 23:35:27","La única opción de centro con posibilidades reales de pasar a segunda vuelta es German Vargas Lleras. Si no le gustan los extremos no bote su voto. #mejorvargaslleras @German_Vargas @luisfelipehenao @natesguerra @CarlosECorreaE  @AngelaMaria29 #vargasllerasafondo"
"@cefeide","2018-05-20 23:35:28","Así es la maquinaria que @German_Vargas está moviendo en #Cundinamarca, con ayuda de @JorgeEmilioRey para tratar de ganar en un departamento que se ha caracterizado por ser uribista.  https://t.co/7DuyqHNqaq"
"@m_esas","2018-05-20 23:35:28","#NoAlFraudeElectoral No podemos caer en el mismo fraude de 1970 cuando Misael Pastrana (Padre de @AndresPastrana_) le robo las elecciones al Gral. Gustavo Rojas Pinilla, durante el gobierno de Carlos Lleras Restrepo (Abuelo de @German_Vargas) #PetroEnBarranquilla #petropresidente https://t.co/GAv1DH4G51"
"@_paulvaan","2018-05-20 23:35:31","#NoAlFraudeElectoral No podemos caer en el mismo fraude de 1970 cuando Misael Pastrana (Padre de @AndresPastrana_) le robo las elecciones al Gral. Gustavo Rojas Pinilla, durante el gobierno de Carlos Lleras Restrepo (Abuelo de @German_Vargas) #PetroEnBarranquilla #petropresidente https://t.co/GAv1DH4G51"
"@nogogu","2018-05-20 23:35:32","En ocho (8) días EXCATAMENTE  a esta hora y sin haber salido el primer boletín PETRO (@petrogustavo) estará tratando de INCENDIAR el país diciendo que le ROBARON las elecciones.   @IvanDuque @German_Vargas @sergio_fajardo  @Registraduria"
"@RockAlParqueBog","2018-05-20 23:35:35","#NoAlFraudeElectoral No podemos caer en el mismo fraude de 1970 cuando Misael Pastrana (Padre de @AndresPastrana_) le robo las elecciones al Gral. Gustavo Rojas Pinilla, durante el gobierno de Carlos Lleras Restrepo (Abuelo de @German_Vargas) #PetroEnBarranquilla #petropresidente https://t.co/GAv1DH4G51"
"@mdceron","2018-05-20 23:35:35","Liberales con @German_Vargas , son todos los sectores los que dicen #MejorVargasLleras , todos juntos por el Presidente que necesita Colombia! https://t.co/CGmuwgqITh"
"@DiegoAbelloR","2018-05-20 23:35:35","Colapsado el centro, Macarena, Egipto, La Candelaria... más de 300 buses pagos por la campaña de @German_Vargas regados parqueados en zonas prohibidas, pero @TransitoPolicia @PoliciaBogota bien gracias https://t.co/7xmIpjxY0T"
"@jiulerpacar","2018-05-20 23:35:38","Jefe de campaña de @IvanDuque en Medellín ve grave la vaina. Duque no tiene pueblo. Reciba los 100mil y vote por otro candidato que no sea este ni @German_Vargas https://t.co/dVzwPENJg4"
"@varianmackey","2018-05-20 23:35:38","@GustavoBolivar Miren lo que tuvo que hacer @German_Vargas para llenar la Plaza de Bolívar hoy en Bogotá.  Realmente fueron más de 200 buses. https://t.co/4U16qCb3tP"
"@cahugugo","2018-05-20 23:35:39","@mariabeulahhija @GermnEcheverri2 @javiermoreno9 @FernanGomez91 @German_Vargas ¿Quién diablos fue o es Alonso Lleras Restrepo? Porque el delincuencial abuelo de "Coscorrón" (se robó las elecciones el año 70 para subir al caricortado pastrana) se llamaba Carlos Lleras."
"@PineresBibi","2018-05-20 23:35:40","Da gusto ver debatiendo en vivo a @German_Vargas y tener la oportunidad de constatar siempre que es el colombiano más preparado y capacitado para ser Presidente. #HacerCumplirAvanzar #VargasLlerasPresidente #DebatePacífico https://t.co/AntqxCsUAh"
"@Guiller76289618","2018-05-20 23:35:41","@GustavoBolivar Miren lo que tuvo que hacer @German_Vargas para llenar la Plaza de Bolívar hoy en Bogotá.  Realmente fueron más de 200 buses. https://t.co/4U16qCb3tP"
