"@matusescarraga","2018-05-20 23:33:37","Mi voto en primera vuelta será por Sergio Fajardo. Mi agradecimiento será siempre para Humberto de la Calle por el logro histórico del acuerdo de paz. Es una decisión difícil entre dos candidatos de lujo. Estoy convencido de que será un voto de esperanza."
"@SFGuillermo","2018-05-20 23:33:39","Como diría @Amparo_Grisales, "me erizo" al repasar nombres de algunos profes que respaldan  #LaFuerzaDeLaEsperanza de @sergio_fajardo  ➕@ClaudiaLopez ➕ @JERobledo ➕ @AntanasMockus  #RodolfoLlinás @RodrigoUprimny @mgarciavillegas @manuel_rodb @mwassermannl  #AbrimosNoCerramos https://t.co/5FzuIeOE3C"
"@ClauBSI","2018-05-20 23:33:43","¡Yo quiero un presidente profesor! @sergio_fajardo, desde el primer día de su gobierno, convocará al gran pacto nacional por la educación. Si, la educación para sacar lo mejor de los colombianos. Con educación #SePuede #AbrimosNoCerramos"
"@williambolivar7","2018-05-20 23:33:48","@LauraVOrrego1 @sergio_fajardo @ClaudiaLopez JAJAJAJAJA uribistas ... son un caso su candidato ¿ YA RENUNCIÓ ? NO porque le dan en la cara marica 🤪 Iván Duque es el peor candidato a la presidencia él es volver a un pasado bien oscuro SIN EXPERIENCIA el "escogido" será interpuesta persona de ÉL https://t.co/05pSzKDStr"
"@JuanAndresCity","2018-05-20 23:33:49","Mi voto en primera vuelta será por Sergio Fajardo. Mi agradecimiento será siempre para Humberto de la Calle por el logro histórico del acuerdo de paz. Es una decisión difícil entre dos candidatos de lujo. Estoy convencido de que será un voto de esperanza."
"@FerchoHerreraC","2018-05-20 23:33:51","Mis amigos de @PaisPrimero fueron al cierre de campaña de @sergio_fajardo, yo estoy fuera de la ciudad, y @SergioFerG los señaló de "petristas", les rompió el marco de las fotos, les puso a la gente en contra ¿Así no polariza? Es una lástima si así será un gobierno de ustedes. https://t.co/niuFdd8yox"
"@diegomez_18","2018-05-20 23:33:51","@resveracalvo @Realidades77 @alfacolombia @JESUSelias0805 @mmargarita1958 @CaracolRadio @cifrasyconcepto @IvanDuque @German_Vargas @petrogustavo @sergio_fajardo @DeLaCalleHum Tamales y lechón a que el señor duque y su campaña es experto ene repartir"
"@SFGuillermo","2018-05-20 23:33:52","@alduque @Amparo_Grisales @sergio_fajardo @ClaudiaLopez @JERobledo @AntanasMockus @RodrigoUprimny @mgarciavillegas @manuel_rodb @mwassermannl @johnsudarsky @CVderoux @Margaritarosadf @ClavijoAndres83 @MJDuzan @Rmayorga @DanielSamperO @DianAngel01 @Tolaymaruja @PaolaOchoaAmaya  https://t.co/UjqR2PPTsF"
"@Briiank04","2018-05-20 23:33:52","Siempre @DeLaCalleHum dispuesto a compartir y a comprometerse con #ElPaísPrimero. En segunda vuelta todos apoyaremos al candidato que pase entre él, @sergio_fajardo y @petrogustavo. https://t.co/EbpaLOup7i"
"@roger5co","2018-05-20 23:33:53","Como cuando te encuentras a un fanático religiosos seguidor de @IvanDuque y con sus odios desprecia a los demás por ello la mezcla de religión con política es un peligro para la sociedad. @sergio_fajardo @ClaMoralesM @AngelicaLozanoC @MabelLaraNews @ZuluagaCamila @sandraborda https://t.co/dq8MSbqAMl"
